"Town/County","FIPS","Year","Town Profile Year","Measure Type","Variable","Value"
"Middlefield","0900747080",2016,2018,"Percent","Housing Units Built Before 1950",19.7
"Middlesex County","09007",2013,2016,"Number","Total Housing Units",74832
"Middlesex County","09007",2013,2016,"Number","Housing Units Built Before 1950",18835
"Middlesex County","09007",2013,2016,"Percent","Housing Units Built Before 1950",25.2
"Middlesex County","09007",2015,2017,"Number","Total Housing Units",75162
"Middlesex County","09007",2015,2017,"Number","Housing Units Built Before 1950",18886
"Middlesex County","09007",2015,2017,"Percent","Housing Units Built Before 1950",25.1
"Middlesex County","09007",2016,2018,"Number","Total Housing Units",75277
"Middlesex County","09007",2016,2018,"Number","Housing Units Built Before 1950",19160
"Middlesex County","09007",2016,2018,"Percent","Housing Units Built Before 1950",25.5
"Middletown","0900747360",2013,2016,"Number","Total Housing Units",21281
"Middletown","0900747360",2013,2016,"Number","Housing Units Built Before 1950",5419
"Middletown","0900747360",2013,2016,"Percent","Housing Units Built Before 1950",25.5
"Middletown","0900747360",2015,2017,"Number","Total Housing Units",21081
"Middletown","0900747360",2015,2017,"Number","Housing Units Built Before 1950",5343
"Middletown","0900747360",2015,2017,"Percent","Housing Units Built Before 1950",25.3
"Middletown","0900747360",2016,2018,"Number","Total Housing Units",21096
"Middletown","0900747360",2016,2018,"Number","Housing Units Built Before 1950",5206
"Middletown","0900747360",2016,2018,"Percent","Housing Units Built Before 1950",24.7
"Milford","0900947535",2013,2016,"Number","Total Housing Units",22583
"Milford","0900947535",2013,2016,"Number","Housing Units Built Before 1950",6515
"Milford","0900947535",2013,2016,"Percent","Housing Units Built Before 1950",28.8
"Milford","0900947535",2015,2017,"Number","Total Housing Units",23092
"Milford","0900947535",2015,2017,"Number","Housing Units Built Before 1950",6795
"Milford","0900947535",2015,2017,"Percent","Housing Units Built Before 1950",29.4
"Milford","0900947535",2016,2018,"Number","Total Housing Units",23286
"Milford","0900947535",2016,2018,"Number","Housing Units Built Before 1950",6743
"Milford","0900947535",2016,2018,"Percent","Housing Units Built Before 1950",29
"Monroe","0900148620",2013,2016,"Number","Total Housing Units",6867
"Monroe","0900148620",2013,2016,"Number","Housing Units Built Before 1950",871
"Monroe","0900148620",2013,2016,"Percent","Housing Units Built Before 1950",12.7
"Monroe","0900148620",2015,2017,"Number","Total Housing Units",7047
"Monroe","0900148620",2015,2017,"Number","Housing Units Built Before 1950",832
"Monroe","0900148620",2015,2017,"Percent","Housing Units Built Before 1950",11.8
"Monroe","0900148620",2016,2018,"Number","Total Housing Units",7218
"Monroe","0900148620",2016,2018,"Number","Housing Units Built Before 1950",978
"Monroe","0900148620",2016,2018,"Percent","Housing Units Built Before 1950",13.5
"Montville","0901148900",2013,2016,"Number","Total Housing Units",7495
"Montville","0901148900",2013,2016,"Number","Housing Units Built Before 1950",1081
"Montville","0901148900",2013,2016,"Percent","Housing Units Built Before 1950",14.4
"Montville","0901148900",2015,2017,"Number","Total Housing Units",7589
"Montville","0901148900",2015,2017,"Number","Housing Units Built Before 1950",1035
"Montville","0901148900",2015,2017,"Percent","Housing Units Built Before 1950",13.6
"Montville","0901148900",2016,2018,"Number","Total Housing Units",7480
"Montville","0901148900",2016,2018,"Number","Housing Units Built Before 1950",1062
"Montville","0901148900",2016,2018,"Percent","Housing Units Built Before 1950",14.2
"Morris","0900549460",2013,2016,"Number","Total Housing Units",1266
"Morris","0900549460",2013,2016,"Number","Housing Units Built Before 1950",512
"Morris","0900549460",2013,2016,"Percent","Housing Units Built Before 1950",40.4
"Morris","0900549460",2015,2017,"Number","Total Housing Units",1292
"Morris","0900549460",2015,2017,"Number","Housing Units Built Before 1950",518
"Morris","0900549460",2015,2017,"Percent","Housing Units Built Before 1950",40.1
"Morris","0900549460",2016,2018,"Number","Total Housing Units",1290
"Morris","0900549460",2016,2018,"Number","Housing Units Built Before 1950",434
"Morris","0900549460",2016,2018,"Percent","Housing Units Built Before 1950",33.6
"Naugatuck","0900949950",2013,2016,"Number","Total Housing Units",13248
"Naugatuck","0900949950",2013,2016,"Number","Housing Units Built Before 1950",4246
"Naugatuck","0900949950",2013,2016,"Percent","Housing Units Built Before 1950",32.1
"Naugatuck","0900949950",2015,2017,"Number","Total Housing Units",12930
"Naugatuck","0900949950",2015,2017,"Number","Housing Units Built Before 1950",3614
"Naugatuck","0900949950",2015,2017,"Percent","Housing Units Built Before 1950",28
"Naugatuck","0900949950",2016,2018,"Number","Total Housing Units",12808
"Naugatuck","0900949950",2016,2018,"Number","Housing Units Built Before 1950",3743
"Naugatuck","0900949950",2016,2018,"Percent","Housing Units Built Before 1950",29.2
"New Britain","0900350440",2013,2016,"Number","Total Housing Units",31322
"New Britain","0900350440",2013,2016,"Number","Housing Units Built Before 1950",14209
"New Britain","0900350440",2013,2016,"Percent","Housing Units Built Before 1950",45.4
"New Britain","0900350440",2015,2017,"Number","Total Housing Units",31670
"New Britain","0900350440",2015,2017,"Number","Housing Units Built Before 1950",14198
"New Britain","0900350440",2015,2017,"Percent","Housing Units Built Before 1950",44.8
"New Britain","0900350440",2016,2018,"Number","Total Housing Units",31616
"New Britain","0900350440",2016,2018,"Number","Housing Units Built Before 1950",14686
"New Britain","0900350440",2016,2018,"Percent","Housing Units Built Before 1950",46.5
"New Canaan","0900150580",2013,2016,"Number","Total Housing Units",7260
"New Canaan","0900150580",2013,2016,"Number","Housing Units Built Before 1950",1576
"New Canaan","0900150580",2013,2016,"Percent","Housing Units Built Before 1950",21.7
"New Canaan","0900150580",2015,2017,"Number","Total Housing Units",7310
"New Canaan","0900150580",2015,2017,"Number","Housing Units Built Before 1950",1462
"New Canaan","0900150580",2015,2017,"Percent","Housing Units Built Before 1950",20
"New Canaan","0900150580",2016,2018,"Number","Total Housing Units",7444
"New Canaan","0900150580",2016,2018,"Number","Housing Units Built Before 1950",1458
"New Canaan","0900150580",2016,2018,"Percent","Housing Units Built Before 1950",19.6
"New Fairfield","0900150860",2013,2016,"Number","Total Housing Units",5656
"New Fairfield","0900150860",2013,2016,"Number","Housing Units Built Before 1950",1031
"New Fairfield","0900150860",2013,2016,"Percent","Housing Units Built Before 1950",18.2
"New Fairfield","0900150860",2015,2017,"Number","Total Housing Units",5863
"New Fairfield","0900150860",2015,2017,"Number","Housing Units Built Before 1950",1046
"New Fairfield","0900150860",2015,2017,"Percent","Housing Units Built Before 1950",17.8
"New Fairfield","0900150860",2016,2018,"Number","Total Housing Units",5705
"New Fairfield","0900150860",2016,2018,"Number","Housing Units Built Before 1950",1047
"New Fairfield","0900150860",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"New Hartford","0900551350",2013,2016,"Number","Total Housing Units",2914
"New Hartford","0900551350",2013,2016,"Number","Housing Units Built Before 1950",743
"New Hartford","0900551350",2013,2016,"Percent","Housing Units Built Before 1950",25.5
"New Hartford","0900551350",2015,2017,"Number","Total Housing Units",2906
"New Hartford","0900551350",2015,2017,"Number","Housing Units Built Before 1950",673
"New Hartford","0900551350",2015,2017,"Percent","Housing Units Built Before 1950",23.2
"New Hartford","0900551350",2016,2018,"Number","Total Housing Units",2757
"New Hartford","0900551350",2016,2018,"Number","Housing Units Built Before 1950",621
"New Hartford","0900551350",2016,2018,"Percent","Housing Units Built Before 1950",22.5
"New Haven","0900952070",2013,2016,"Number","Total Housing Units",57433
"New Haven","0900952070",2013,2016,"Number","Housing Units Built Before 1950",32356
"New Haven","0900952070",2013,2016,"Percent","Housing Units Built Before 1950",56.3
"New Haven","0900952070",2015,2017,"Number","Total Housing Units",56673
"New Haven","0900952070",2015,2017,"Number","Housing Units Built Before 1950",32143
"New Haven","0900952070",2015,2017,"Percent","Housing Units Built Before 1950",56.7
"New Haven","0900952070",2016,2018,"Number","Total Housing Units",56399
"New Haven","0900952070",2016,2018,"Number","Housing Units Built Before 1950",32250
"New Haven","0900952070",2016,2018,"Percent","Housing Units Built Before 1950",57.2
"New Haven County","09009",2013,2016,"Number","Total Housing Units",361726
"New Haven County","09009",2013,2016,"Number","Housing Units Built Before 1950",120852
"New Haven County","09009",2013,2016,"Percent","Housing Units Built Before 1950",33.4
"New Haven County","09009",2015,2017,"Number","Total Housing Units",362351
"New Haven County","09009",2015,2017,"Number","Housing Units Built Before 1950",120370
"New Haven County","09009",2015,2017,"Percent","Housing Units Built Before 1950",33.2
"New Haven County","09009",2016,2018,"Number","Total Housing Units",362497
"New Haven County","09009",2016,2018,"Number","Housing Units Built Before 1950",120700
"New Haven County","09009",2016,2018,"Percent","Housing Units Built Before 1950",33.3
"Newington","0900352140",2013,2016,"Number","Total Housing Units",13041
"Newington","0900352140",2013,2016,"Number","Housing Units Built Before 1950",2164
"Newington","0900352140",2013,2016,"Percent","Housing Units Built Before 1950",16.6
"Newington","0900352140",2015,2017,"Number","Total Housing Units",12990
"Newington","0900352140",2015,2017,"Number","Housing Units Built Before 1950",2116
"Newington","0900352140",2015,2017,"Percent","Housing Units Built Before 1950",16.3
"Newington","0900352140",2016,2018,"Number","Total Housing Units",12860
"Newington","0900352140",2016,2018,"Number","Housing Units Built Before 1950",2132
"Newington","0900352140",2016,2018,"Percent","Housing Units Built Before 1950",16.6
"New London","0901152350",2013,2016,"Number","Total Housing Units",11591
"New London","0901152350",2013,2016,"Number","Housing Units Built Before 1950",6674
"New London","0901152350",2013,2016,"Percent","Housing Units Built Before 1950",57.6
"New London","0901152350",2015,2017,"Number","Total Housing Units",12254
"New London","0901152350",2015,2017,"Number","Housing Units Built Before 1950",7043
"New London","0901152350",2015,2017,"Percent","Housing Units Built Before 1950",57.5
"New London","0901152350",2016,2018,"Number","Total Housing Units",12054
"New London","0901152350",2016,2018,"Number","Housing Units Built Before 1950",6798
"New London","0901152350",2016,2018,"Percent","Housing Units Built Before 1950",56.4
"New London County","09011",2013,2016,"Number","Total Housing Units",120900
"New London County","09011",2013,2016,"Number","Housing Units Built Before 1950",35887
"New London County","09011",2013,2016,"Percent","Housing Units Built Before 1950",29.7
"New London County","09011",2015,2017,"Number","Total Housing Units",121258
"New London County","09011",2015,2017,"Number","Housing Units Built Before 1950",35197
"New London County","09011",2015,2017,"Percent","Housing Units Built Before 1950",29
"New London County","09011",2016,2018,"Number","Total Housing Units",121426
"New London County","09011",2016,2018,"Number","Housing Units Built Before 1950",34528
"New London County","09011",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"New Milford","0900552630",2013,2016,"Number","Total Housing Units",11758
"New Milford","0900552630",2013,2016,"Number","Housing Units Built Before 1950",2117
"New Milford","0900552630",2013,2016,"Percent","Housing Units Built Before 1950",18
"New Milford","0900552630",2015,2017,"Number","Total Housing Units",11592
"New Milford","0900552630",2015,2017,"Number","Housing Units Built Before 1950",1990
"New Milford","0900552630",2015,2017,"Percent","Housing Units Built Before 1950",17.2
"New Milford","0900552630",2016,2018,"Number","Total Housing Units",11561
"New Milford","0900552630",2016,2018,"Number","Housing Units Built Before 1950",2190
"New Milford","0900552630",2016,2018,"Percent","Housing Units Built Before 1950",18.9
"Newtown","0900152980",2013,2016,"Number","Total Housing Units",10098
"Newtown","0900152980",2013,2016,"Number","Housing Units Built Before 1950",1646
"Newtown","0900152980",2013,2016,"Percent","Housing Units Built Before 1950",16.3
"Newtown","0900152980",2015,2017,"Number","Total Housing Units",10167
"Newtown","0900152980",2015,2017,"Number","Housing Units Built Before 1950",1616
"Newtown","0900152980",2015,2017,"Percent","Housing Units Built Before 1950",15.9
"Newtown","0900152980",2016,2018,"Number","Total Housing Units",10260
"Newtown","0900152980",2016,2018,"Number","Housing Units Built Before 1950",1695
"Newtown","0900152980",2016,2018,"Percent","Housing Units Built Before 1950",16.5
"Norfolk","0900553470",2013,2016,"Number","Total Housing Units",871
"Norfolk","0900553470",2013,2016,"Number","Housing Units Built Before 1950",461
"Norfolk","0900553470",2013,2016,"Percent","Housing Units Built Before 1950",52.9
"Norfolk","0900553470",2015,2017,"Number","Total Housing Units",940
"Norfolk","0900553470",2015,2017,"Number","Housing Units Built Before 1950",464
"Norfolk","0900553470",2015,2017,"Percent","Housing Units Built Before 1950",49.4
"Norfolk","0900553470",2016,2018,"Number","Total Housing Units",923
"Norfolk","0900553470",2016,2018,"Number","Housing Units Built Before 1950",486
"Norfolk","0900553470",2016,2018,"Percent","Housing Units Built Before 1950",52.7
"North Branford","0900953890",2013,2016,"Number","Total Housing Units",5632
"North Branford","0900953890",2013,2016,"Number","Housing Units Built Before 1950",530
"North Branford","0900953890",2013,2016,"Percent","Housing Units Built Before 1950",9.4
"North Branford","0900953890",2015,2017,"Number","Total Housing Units",5629
"North Branford","0900953890",2015,2017,"Number","Housing Units Built Before 1950",474
"North Branford","0900953890",2015,2017,"Percent","Housing Units Built Before 1950",8.4
"North Branford","0900953890",2016,2018,"Number","Total Housing Units",5813
"North Branford","0900953890",2016,2018,"Number","Housing Units Built Before 1950",440
"North Branford","0900953890",2016,2018,"Percent","Housing Units Built Before 1950",7.6
"North Canaan","0900554030",2013,2016,"Number","Total Housing Units",1556
"North Canaan","0900554030",2013,2016,"Number","Housing Units Built Before 1950",810
"North Canaan","0900554030",2013,2016,"Percent","Housing Units Built Before 1950",52.1
"North Canaan","0900554030",2015,2017,"Number","Total Housing Units",1558
"North Canaan","0900554030",2015,2017,"Number","Housing Units Built Before 1950",739
"North Canaan","0900554030",2015,2017,"Percent","Housing Units Built Before 1950",47.4
"North Canaan","0900554030",2016,2018,"Number","Total Housing Units",1462
"North Canaan","0900554030",2016,2018,"Number","Housing Units Built Before 1950",743
"North Canaan","0900554030",2016,2018,"Percent","Housing Units Built Before 1950",50.8
"North Haven","0900954870",2013,2016,"Number","Total Housing Units",9326
"North Haven","0900954870",2013,2016,"Number","Housing Units Built Before 1950",2124
"North Haven","0900954870",2013,2016,"Percent","Housing Units Built Before 1950",22.8
"North Haven","0900954870",2015,2017,"Number","Total Housing Units",9015
"North Haven","0900954870",2015,2017,"Number","Housing Units Built Before 1950",2043
"North Haven","0900954870",2015,2017,"Percent","Housing Units Built Before 1950",22.7
"North Haven","0900954870",2016,2018,"Number","Total Housing Units",8915
"North Haven","0900954870",2016,2018,"Number","Housing Units Built Before 1950",2042
"North Haven","0900954870",2016,2018,"Percent","Housing Units Built Before 1950",22.9
"North Stonington","0901155500",2013,2016,"Number","Total Housing Units",2259
"North Stonington","0901155500",2013,2016,"Number","Housing Units Built Before 1950",467
"North Stonington","0901155500",2013,2016,"Percent","Housing Units Built Before 1950",20.7
"North Stonington","0901155500",2015,2017,"Number","Total Housing Units",2222
"North Stonington","0901155500",2015,2017,"Number","Housing Units Built Before 1950",494
"North Stonington","0901155500",2015,2017,"Percent","Housing Units Built Before 1950",22.2
"North Stonington","0901155500",2016,2018,"Number","Total Housing Units",2225
"North Stonington","0901155500",2016,2018,"Number","Housing Units Built Before 1950",497
"North Stonington","0901155500",2016,2018,"Percent","Housing Units Built Before 1950",22.3
"Norwalk","0900156060",2013,2016,"Number","Total Housing Units",38166
"Norwalk","0900156060",2013,2016,"Number","Housing Units Built Before 1950",11891
"Norwalk","0900156060",2013,2016,"Percent","Housing Units Built Before 1950",31.2
"Norwalk","0900156060",2015,2017,"Number","Total Housing Units",35800
"Norwalk","0900156060",2015,2017,"Number","Housing Units Built Before 1950",11166
"Norwalk","0900156060",2015,2017,"Percent","Housing Units Built Before 1950",31.2
"Norwalk","0900156060",2016,2018,"Number","Total Housing Units",35168
"Norwalk","0900156060",2016,2018,"Number","Housing Units Built Before 1950",10645
"Norwalk","0900156060",2016,2018,"Percent","Housing Units Built Before 1950",30.3
"Norwich","0901156270",2013,2016,"Number","Total Housing Units",18654
"Norwich","0901156270",2013,2016,"Number","Housing Units Built Before 1950",8611
"Norwich","0901156270",2013,2016,"Percent","Housing Units Built Before 1950",46.2
"Norwich","0901156270",2015,2017,"Number","Total Housing Units",18310
"Norwich","0901156270",2015,2017,"Number","Housing Units Built Before 1950",8109
"Norwich","0901156270",2015,2017,"Percent","Housing Units Built Before 1950",44.3
"Norwich","0901156270",2016,2018,"Number","Total Housing Units",18703
"Norwich","0901156270",2016,2018,"Number","Housing Units Built Before 1950",7895
"Norwich","0901156270",2016,2018,"Percent","Housing Units Built Before 1950",42.2
"Old Lyme","0901157040",2013,2016,"Number","Total Housing Units",4898
"Old Lyme","0901157040",2013,2016,"Number","Housing Units Built Before 1950",1691
"Old Lyme","0901157040",2013,2016,"Percent","Housing Units Built Before 1950",34.5
"Old Lyme","0901157040",2015,2017,"Number","Total Housing Units",4953
"Old Lyme","0901157040",2015,2017,"Number","Housing Units Built Before 1950",1831
"Old Lyme","0901157040",2015,2017,"Percent","Housing Units Built Before 1950",37
"Old Lyme","0901157040",2016,2018,"Number","Total Housing Units",4944
"Old Lyme","0901157040",2016,2018,"Number","Housing Units Built Before 1950",1770
"Old Lyme","0901157040",2016,2018,"Percent","Housing Units Built Before 1950",35.8
"Old Saybrook","0900757320",2013,2016,"Number","Total Housing Units",5685
"Old Saybrook","0900757320",2013,2016,"Number","Housing Units Built Before 1950",1299
"Old Saybrook","0900757320",2013,2016,"Percent","Housing Units Built Before 1950",22.8
"Old Saybrook","0900757320",2015,2017,"Number","Total Housing Units",5723
"Old Saybrook","0900757320",2015,2017,"Number","Housing Units Built Before 1950",1187
"Old Saybrook","0900757320",2015,2017,"Percent","Housing Units Built Before 1950",20.7
"Old Saybrook","0900757320",2016,2018,"Number","Total Housing Units",5650
"Old Saybrook","0900757320",2016,2018,"Number","Housing Units Built Before 1950",1312
"Old Saybrook","0900757320",2016,2018,"Percent","Housing Units Built Before 1950",23.2
"Orange","0900957600",2013,2016,"Number","Total Housing Units",5132
"Orange","0900957600",2013,2016,"Number","Housing Units Built Before 1950",795
"Orange","0900957600",2013,2016,"Percent","Housing Units Built Before 1950",15.5
"Orange","0900957600",2015,2017,"Number","Total Housing Units",5031
"Orange","0900957600",2015,2017,"Number","Housing Units Built Before 1950",709
"Orange","0900957600",2015,2017,"Percent","Housing Units Built Before 1950",14.1
"Orange","0900957600",2016,2018,"Number","Total Housing Units",5037
"Orange","0900957600",2016,2018,"Number","Housing Units Built Before 1950",725
"Orange","0900957600",2016,2018,"Percent","Housing Units Built Before 1950",14.4
"Oxford","0900958300",2013,2016,"Number","Total Housing Units",4639
"Oxford","0900958300",2013,2016,"Number","Housing Units Built Before 1950",748
"Oxford","0900958300",2013,2016,"Percent","Housing Units Built Before 1950",16.1
"Oxford","0900958300",2015,2017,"Number","Total Housing Units",4690
"Oxford","0900958300",2015,2017,"Number","Housing Units Built Before 1950",844
"Oxford","0900958300",2015,2017,"Percent","Housing Units Built Before 1950",18
"Oxford","0900958300",2016,2018,"Number","Total Housing Units",4620
"Oxford","0900958300",2016,2018,"Number","Housing Units Built Before 1950",878
"Oxford","0900958300",2016,2018,"Percent","Housing Units Built Before 1950",19
"Plainfield","0901559980",2013,2016,"Number","Total Housing Units",6464
"Plainfield","0901559980",2013,2016,"Number","Housing Units Built Before 1950",2322
"Plainfield","0901559980",2013,2016,"Percent","Housing Units Built Before 1950",35.9
"Plainfield","0901559980",2015,2017,"Number","Total Housing Units",6468
"Plainfield","0901559980",2015,2017,"Number","Housing Units Built Before 1950",2352
"Plainfield","0901559980",2015,2017,"Percent","Housing Units Built Before 1950",36.4
"Plainfield","0901559980",2016,2018,"Number","Total Housing Units",6308
"Plainfield","0901559980",2016,2018,"Number","Housing Units Built Before 1950",2297
"Plainfield","0901559980",2016,2018,"Percent","Housing Units Built Before 1950",36.4
"Plainville","0900360120",2013,2016,"Number","Total Housing Units",8021
"Plainville","0900360120",2013,2016,"Number","Housing Units Built Before 1950",2301
"Plainville","0900360120",2013,2016,"Percent","Housing Units Built Before 1950",28.7
"Plainville","0900360120",2015,2017,"Number","Total Housing Units",8035
"Plainville","0900360120",2015,2017,"Number","Housing Units Built Before 1950",2236
"Plainville","0900360120",2015,2017,"Percent","Housing Units Built Before 1950",27.8
"Plainville","0900360120",2016,2018,"Number","Total Housing Units",8054
"Plainville","0900360120",2016,2018,"Number","Housing Units Built Before 1950",2289
"Plainville","0900360120",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Plymouth","0900560750",2013,2016,"Number","Total Housing Units",5083
"Plymouth","0900560750",2013,2016,"Number","Housing Units Built Before 1950",1607
"Plymouth","0900560750",2013,2016,"Percent","Housing Units Built Before 1950",31.6
"Plymouth","0900560750",2015,2017,"Number","Total Housing Units",5127
"Plymouth","0900560750",2015,2017,"Number","Housing Units Built Before 1950",1455
"Plymouth","0900560750",2015,2017,"Percent","Housing Units Built Before 1950",28.4
"Plymouth","0900560750",2016,2018,"Number","Total Housing Units",5204
"Plymouth","0900560750",2016,2018,"Number","Housing Units Built Before 1950",1542
"Plymouth","0900560750",2016,2018,"Percent","Housing Units Built Before 1950",29.6
"Pomfret","0901561030",2013,2016,"Number","Total Housing Units",1604
"Pomfret","0901561030",2013,2016,"Number","Housing Units Built Before 1950",486
"Pomfret","0901561030",2013,2016,"Percent","Housing Units Built Before 1950",30.3
"Pomfret","0901561030",2015,2017,"Number","Total Housing Units",1575
"Pomfret","0901561030",2015,2017,"Number","Housing Units Built Before 1950",371
"Pomfret","0901561030",2015,2017,"Percent","Housing Units Built Before 1950",23.6
"Pomfret","0901561030",2016,2018,"Number","Total Housing Units",1727
"Pomfret","0901561030",2016,2018,"Number","Housing Units Built Before 1950",314
"Pomfret","0901561030",2016,2018,"Percent","Housing Units Built Before 1950",18.2
"Portland","0900761800",2013,2016,"Number","Total Housing Units",4219
"Portland","0900761800",2013,2016,"Number","Housing Units Built Before 1950",1262
"Portland","0900761800",2013,2016,"Percent","Housing Units Built Before 1950",29.9
"Portland","0900761800",2015,2017,"Number","Total Housing Units",4308
"Portland","0900761800",2015,2017,"Number","Housing Units Built Before 1950",1407
"Portland","0900761800",2015,2017,"Percent","Housing Units Built Before 1950",32.7
"Portland","0900761800",2016,2018,"Number","Total Housing Units",4230
"Portland","0900761800",2016,2018,"Number","Housing Units Built Before 1950",1411
"Portland","0900761800",2016,2018,"Percent","Housing Units Built Before 1950",33.4
"Preston","0901162150",2013,2016,"Number","Total Housing Units",1952
"Preston","0901162150",2013,2016,"Number","Housing Units Built Before 1950",423
"Preston","0901162150",2013,2016,"Percent","Housing Units Built Before 1950",21.7
"Preston","0901162150",2015,2017,"Number","Total Housing Units",2042
"Preston","0901162150",2015,2017,"Number","Housing Units Built Before 1950",308
"Preston","0901162150",2015,2017,"Percent","Housing Units Built Before 1950",15.1
"Preston","0901162150",2016,2018,"Number","Total Housing Units",1912
"Preston","0901162150",2016,2018,"Number","Housing Units Built Before 1950",352
"Preston","0901162150",2016,2018,"Percent","Housing Units Built Before 1950",18.4
"Prospect","0900962290",2013,2016,"Number","Total Housing Units",3299
"Prospect","0900962290",2013,2016,"Number","Housing Units Built Before 1950",460
"Prospect","0900962290",2013,2016,"Percent","Housing Units Built Before 1950",13.9
"Prospect","0900962290",2015,2017,"Number","Total Housing Units",3311
"Prospect","0900962290",2015,2017,"Number","Housing Units Built Before 1950",472
"Prospect","0900962290",2015,2017,"Percent","Housing Units Built Before 1950",14.3
"Prospect","0900962290",2016,2018,"Number","Total Housing Units",3409
"Prospect","0900962290",2016,2018,"Number","Housing Units Built Before 1950",530
"Prospect","0900962290",2016,2018,"Percent","Housing Units Built Before 1950",15.5
"Putnam","0901562710",2013,2016,"Number","Total Housing Units",4377
"Putnam","0901562710",2013,2016,"Number","Housing Units Built Before 1950",1826
"Putnam","0901562710",2013,2016,"Percent","Housing Units Built Before 1950",41.7
"Putnam","0901562710",2015,2017,"Number","Total Housing Units",4225
"Putnam","0901562710",2015,2017,"Number","Housing Units Built Before 1950",2062
"Putnam","0901562710",2015,2017,"Percent","Housing Units Built Before 1950",48.8
"Putnam","0901562710",2016,2018,"Number","Total Housing Units",4291
"Putnam","0901562710",2016,2018,"Number","Housing Units Built Before 1950",2064
"Putnam","0901562710",2016,2018,"Percent","Housing Units Built Before 1950",48.1
"Redding","0900163480",2013,2016,"Number","Total Housing Units",3862
"Redding","0900163480",2013,2016,"Number","Housing Units Built Before 1950",805
"Redding","0900163480",2013,2016,"Percent","Housing Units Built Before 1950",20.8
"Redding","0900163480",2015,2017,"Number","Total Housing Units",3963
"Redding","0900163480",2015,2017,"Number","Housing Units Built Before 1950",932
"Redding","0900163480",2015,2017,"Percent","Housing Units Built Before 1950",23.5
"Redding","0900163480",2016,2018,"Number","Total Housing Units",3910
"Redding","0900163480",2016,2018,"Number","Housing Units Built Before 1950",835
"Redding","0900163480",2016,2018,"Percent","Housing Units Built Before 1950",21.4
"Ridgefield","0900163970",2013,2016,"Number","Total Housing Units",9100
"Ridgefield","0900163970",2013,2016,"Number","Housing Units Built Before 1950",1477
"Ridgefield","0900163970",2013,2016,"Percent","Housing Units Built Before 1950",16.2
"Ridgefield","0900163970",2015,2017,"Number","Total Housing Units",9460
"Ridgefield","0900163970",2015,2017,"Number","Housing Units Built Before 1950",1281
"Ridgefield","0900163970",2015,2017,"Percent","Housing Units Built Before 1950",13.5
"Ridgefield","0900163970",2016,2018,"Number","Total Housing Units",9446
"Ridgefield","0900163970",2016,2018,"Number","Housing Units Built Before 1950",1230
"Ridgefield","0900163970",2016,2018,"Percent","Housing Units Built Before 1950",13
"Rocky Hill","0900365370",2013,2016,"Number","Total Housing Units",8539
"Rocky Hill","0900365370",2013,2016,"Number","Housing Units Built Before 1950",872
"Rocky Hill","0900365370",2013,2016,"Percent","Housing Units Built Before 1950",10.2
"Rocky Hill","0900365370",2015,2017,"Number","Total Housing Units",8408
"Rocky Hill","0900365370",2015,2017,"Number","Housing Units Built Before 1950",972
"Rocky Hill","0900365370",2015,2017,"Percent","Housing Units Built Before 1950",11.6
"Rocky Hill","0900365370",2016,2018,"Number","Total Housing Units",8788
"Rocky Hill","0900365370",2016,2018,"Number","Housing Units Built Before 1950",1017
"Rocky Hill","0900365370",2016,2018,"Percent","Housing Units Built Before 1950",11.6
"Roxbury","0900565930",2013,2016,"Number","Total Housing Units",1181
"Roxbury","0900565930",2013,2016,"Number","Housing Units Built Before 1950",270
"Roxbury","0900565930",2013,2016,"Percent","Housing Units Built Before 1950",22.9
"Roxbury","0900565930",2015,2017,"Number","Total Housing Units",1209
"Roxbury","0900565930",2015,2017,"Number","Housing Units Built Before 1950",330
"Roxbury","0900565930",2015,2017,"Percent","Housing Units Built Before 1950",27.3
"Roxbury","0900565930",2016,2018,"Number","Total Housing Units",1210
"Roxbury","0900565930",2016,2018,"Number","Housing Units Built Before 1950",344
"Roxbury","0900565930",2016,2018,"Percent","Housing Units Built Before 1950",28.4
"Salem","0901166210",2013,2016,"Number","Total Housing Units",1740
"Salem","0901166210",2013,2016,"Number","Housing Units Built Before 1950",152
"Salem","0901166210",2013,2016,"Percent","Housing Units Built Before 1950",8.7
"Salem","0901166210",2015,2017,"Number","Total Housing Units",1672
"Salem","0901166210",2015,2017,"Number","Housing Units Built Before 1950",155
"Salem","0901166210",2015,2017,"Percent","Housing Units Built Before 1950",9.3
"Salem","0901166210",2016,2018,"Number","Total Housing Units",1692
"Salem","0901166210",2016,2018,"Number","Housing Units Built Before 1950",148
"Salem","0901166210",2016,2018,"Percent","Housing Units Built Before 1950",8.7
"Salisbury","0900566420",2013,2016,"Number","Total Housing Units",2446
"Salisbury","0900566420",2013,2016,"Number","Housing Units Built Before 1950",1319
"Salisbury","0900566420",2013,2016,"Percent","Housing Units Built Before 1950",53.9
"Salisbury","0900566420",2015,2017,"Number","Total Housing Units",2439
"Salisbury","0900566420",2015,2017,"Number","Housing Units Built Before 1950",1186
"Salisbury","0900566420",2015,2017,"Percent","Housing Units Built Before 1950",48.6
"Salisbury","0900566420",2016,2018,"Number","Total Housing Units",2723
"Salisbury","0900566420",2016,2018,"Number","Housing Units Built Before 1950",1211
